# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
144,1612567629,0.7568,0.6914,0.2744,-26.89,19.57,26.28
145,1612572628,0.7310,0.6704,0.2754,-30.61,18.35,25.91
146,1612577629,0.7173,0.6665,0.2632,-33.96,16.59,25.61
147,1612582627,0.7109,0.6572,0.2729,-37.20,14.39,25.37
148,1612587629,0.7080,0.6499,0.2822,-40.12,11.83,24.94
149,1612592628,0.7061,0.6479,0.2856,-42.68,9.27,24.82
150,1612597630,0.7012,0.6650,0.2832,-44.63,6.22,24.51
151,1612602629,0.7002,0.7192,0.2573,-46.28,2.74,23.78
152,1612607630,0.7036,0.8022,0.2822,-48.29,-1.65,22.01
153,1612612629,0.7368,0.8760,0.2993,-50.98,-6.65,18.60
154,1612617629,0.7979,0.7900,0.4102,-52.50,-11.22,14.39
155,1612622627,0.8320,0.6079,0.4546,-50.98,-14.33,11.71
156,1612627629,0.8291,0.5347,0.4546,-44.15,-15.49,11.04
157,1612632629,0.7925,0.5562,0.4438,-32.87,-15.43,11.34
158,1612637628,0.7935,0.6030,0.4536,-19.45,-14.45,11.16
159,1612642629,0.8008,0.6646,0.4717,-6.28,-13.35,10.12
160,1612647628,0.7998,0.6753,0.4595,5.67,-12.62,8.05
161,1612652629,0.8013,0.6250,0.4365,15.85,-11.77,5.61
162,1612657629,0.8066,0.5845,0.3853,23.60,-11.40,3.05
163,1612662629,0.7964,0.5386,0.3623,28.54,-11.83,0.67
164,1612667628,0.7651,0.5137,0.3354,30.61,-12.80,-1.83
165,1612672629,0.7319,0.5117,0.3354,30.55,-14.39,-4.39
166,1612677629,0.7251,0.5327,0.3325,29.63,-15.73,-7.07
167,1612682629,0.7427,0.5332,0.3247,28.84,-17.13,-9.82
168,1612687629,0.7642,0.5234,0.3267,28.96,-18.23,-12.44
169,1612692627,0.7764,0.5137,0.3364,29.76,-19.27,-15.00
170,1612697629,0.7754,0.5210,0.3394,31.59,-20.00,-17.38
171,1612702628,0.7744,0.5474,0.3359,34.09,-20.79,-19.76
172,1612707629,0.7627,0.5688,0.3247,37.20,-21.28,-22.32
173,1612712627,0.7920,0.5889,0.3223,40.49,-21.46,-24.82
174,1612717629,0.8169,0.5908,0.2959,43.35,-21.77,-26.89
175,1612722628,0.7915,0.6060,0.2759,45.30,-22.07,-28.66
176,1612727629,0.7476,0.6235,0.2432,45.91,-22.44,-29.94
177,1612732627,0.7046,0.6309,0.2056,45.24,-22.99,-30.67
178,1612737629,0.6763,0.6489,0.1860,43.41,-23.60,-30.79
179,1612742628,0.6650,0.6704,0.1431,40.37,-24.27,-30.79
180,1612747629,0.6519,0.6831,0.1665,38.29,-23.90,-30.49
181,1612752627,0.6606,0.7026,0.1626,35.37,-23.84,-30.06
182,1612757629,0.6655,0.7393,0.1733,32.62,-23.84,-29.45
183,1612762627,0.6675,0.7437,0.1714,30.06,-23.54,-29.09
184,1612767629,0.6646,0.7388,0.1543,28.41,-23.60,-28.35
185,1612772628,0.6777,0.7485,0.1304,28.29,-30.37,-27.44
186,1612777629,0.6782,0.7729,0.1514,27.99,-23.35,-26.22
187,1612782627,0.6777,0.7935,0.1641,29.15,-23.78,-25.00
188,1612787629,0.7002,0.8057,0.2119,30.61,-22.38,-23.66
189,1612792627,0.7144,0.8193,0.2275,32.32,-21.28,-22.32
190,1612797629,0.7354,0.8369,0.1953,33.84,-20.43,-20.61
191,1612802629,0.7480,0.8633,0.1899,34.94,-19.70,-18.72
192,1612807630,0.7383,0.8892,0.2139,35.49,-18.11,-16.46
193,1612812629,0.7368,0.9067,0.2310,35.30,-16.46,-14.02
194,1612817628,0.7520,0.9204,0.2324,34.63,-15.24,-11.22
195,1612822630,0.7666,0.9404,0.2490,33.48,-14.21,-8.35
196,1612827628,0.7402,1.0068,0.3232,31.40,-13.29,-5.49
197,1612832629,0.7607,0.9927,0.2905,26.16,-12.87,-2.56
198,1612837629,0.7383,0.9634,0.2417,21.46,-13.23,1.16
199,1612842629,0.7798,0.9731,0.2563,19.88,-12.56,4.33
200,1612847628,0.7661,0.9790,0.2412,20.61,-11.77,7.38
201,1612852629,0.7578,0.9795,0.2227,22.32,-11.16,10.06
202,1612857629,0.7295,1.0757,0.2720,25.12,-10.06,12.80
203,1612862629,0.7163,1.0566,0.2471,26.89,-9.15,15.37
204,1612867628,0.7549,0.9922,0.2266,27.93,-8.41,18.41
205,1612872629,0.7510,0.9668,0.2852,27.87,-7.68,21.34
206,1612877630,0.7471,0.9424,0.2866,26.89,-6.65,24.02
207,1612882629,0.7388,0.9629,0.2285,25.24,-6.04,26.65
208,1612887630,0.7456,0.9932,0.2246,23.11,-5.79,29.21
209,1612892629,0.7500,1.0151,0.2646,20.73,-5.30,31.89
210,1612897629,0.7559,1.0166,0.2515,18.17,-4.82,34.63
211,1612902629,0.7485,0.9985,0.2129,15.61,-4.82,37.50
212,1612907628,0.7344,0.9751,0.2100,13.35,-4.94,40.55
213,1612912629,0.7466,0.9585,0.2388,11.65,-5.00,43.54
214,1612917631,0.7490,0.9561,0.2119,10.79,-5.00,46.65
215,1612922628,0.7627,0.9551,0.1958,11.04,-5.55,49.57
216,1612927629,0.7788,0.9575,0.2100,12.20,-5.98,52.32
217,1612932627,0.7935,0.9531,0.2207,13.96,-6.34,54.82
218,1612937629,0.8203,0.9312,0.1997,15.85,-6.52,57.07
219,1612942628,0.8394,0.9043,0.1880,17.74,-6.89,59.15
220,1612947630,0.8379,0.8784,0.2061,19.39,-7.13,60.98
221,1612952627,0.8477,0.8535,0.2192,20.49,-7.26,62.74
222,1612957627,0.8643,0.8413,0.2046,20.37,-7.20,64.09
223,1612962629,0.8721,0.8276,0.2002,18.41,-7.56,65.18
224,1612967628,0.8755,0.8130,0.2104,14.39,-7.87,66.04
225,1612972629,0.8823,0.7998,0.2002,8.48,-7.74,66.59
226,1612977628,0.8916,0.7783,0.1909,1.22,-7.68,66.95
227,1612982629,0.8950,0.7578,0.1943,-6.65,-8.11,67.38
228,1612987629,0.8809,0.7554,0.1978,-14.39,-8.05,67.74
229,1612992629,0.8794,0.7534,0.1899,-21.34,-8.23,67.99
230,1612997628,0.8965,0.7529,0.1709,-26.40,-8.72,68.41
231,1613002629,0.9097,0.7544,0.1772,-28.96,-9.21,69.02
232,1613007629,0.9087,0.7563,0.1860,-28.84,-9.70,69.82
233,1613012854,0.9048,0.7676,0.1841,-26.65,-9.88,70.85
234,1613017629,0.9185,0.7783,0.1675,-23.11,-10.43,72.01
235,1613022628,0.9233,0.7900,0.1626,-18.78,-11.16,73.41
236,1613027669,0.9268,0.8105,0.1519,-14.02,-11.71,75.12
237,1613032627,0.9375,0.8291,0.1455,-8.54,-12.32,77.07
238,1613037629,0.9253,0.8398,0.1479,-2.68,-12.99,79.51
239,1613042628,0.9180,0.8423,0.1494,3.35,-13.60,82.44
240,1613047629,0.9209,0.8472,0.1470,8.41,-14.09,86.04
241,1613052627,0.9243,0.8442,0.1401,12.07,-14.76,88.72
242,1613057629,0.9268,0.8374,0.1411,14.33,-15.49,92.01
243,1613062628,0.9146,0.8354,0.1460,14.88,-16.28,95.49
244,1613067629,0.9048,0.8330,0.1377,14.02,-16.95,98.78
245,1613072627,0.8999,0.8174,0.1382,12.07,-17.74,102.13
246,1613077629,0.8892,0.7998,0.1357,9.33,-18.60,105.67
247,1613082722,0.8696,0.7920,0.1348,5.98,-19.39,109.15
248,1613087629,0.8530,0.7705,0.1230,2.74,-20.37,112.62
249,1613092898,0.8418,0.7407,0.1143,0.43,-21.34,116.04
250,1613097629,0.8340,0.7153,0.1274,-0.49,-22.07,119.39
251,1613102628,0.8262,0.6758,0.1279,-0.12,-22.62,122.68
252,1613107631,0.8164,0.6401,0.1177,1.40,-23.17,125.61
253,1613112627,0.8115,0.6006,0.1045,3.66,-23.72,128.29
254,1613117629,0.8101,0.5581,0.1118,6.71,-24.39,130.61
255,1613122629,0.7993,0.5205,0.1182,10.98,-24.70,132.68
256,1613127629,0.7998,0.4878,0.1357,15.30,-24.76,134.33
257,1613132627,0.8052,0.4419,0.1279,18.72,-24.82,135.55
258,1613137629,0.7939,0.3960,0.1133,20.49,-25.00,136.40
259,1613142628,0.7861,0.3550,0.1147,20.55,-25.12,136.89
260,1613147629,0.7881,0.3120,0.1323,19.88,-25.67,136.89
261,1613152628,0.8130,0.2759,0.1138,18.35,-33.17,136.34
262,1613157629,0.8120,0.2476,0.1211,14.09,-25.85,135.49
263,1613162628,0.7998,0.2188,0.1318,8.78,-25.12,134.02
264,1613167629,0.7437,0.1860,0.1040,3.11,-24.94,132.32
265,1613172627,0.7554,0.1714,0.0986,-2.01,-25.12,130.55
266,1613177629,0.7930,0.1421,0.1099,-5.37,-25.00,128.23
267,1613182628,0.7905,0.1123,0.1108,-6.59,-24.51,125.79
268,1613187629,0.7896,0.0962,0.0913,-5.91,-24.15,123.23
269,1613192628,0.8013,0.0586,0.0708,-3.17,-23.72,120.49
270,1613197632,0.8066,0.0342,0.0742,1.16,-23.23,117.56
271,1613202627,0.8130,0.0151,0.0786,6.34,-22.44,114.27
272,1613207629,0.8286,-0.0034,0.0674,11.40,-21.52,110.67
273,1613212628,0.8330,-0.0151,0.0366,15.67,-20.67,106.83
274,1613217631,0.8145,-0.0405,0.0415,19.33,-19.82,102.99
275,1613222627,0.7803,-0.0674,0.0361,22.62,-18.96,99.15
276,1613227629,0.7886,-0.0776,0.0337,25.37,-17.80,95.30
277,1613232628,0.7886,-0.0903,0.0288,27.44,-16.77,91.16
278,1613237629,0.7681,-0.1143,0.0215,28.41,-16.04,86.95
279,1613242629,0.7617,-0.1279,0.0142,28.48,-15.73,82.87
280,1613247627,0.7705,-0.1328,0.0181,28.11,-13.29,78.48
281,1613252630,0.7764,-0.1509,0.0195,27.26,-11.59,73.78
282,1613257628,0.7520,-0.1807,0.0137,25.67,-9.94,69.39
283,1613262629,0.7329,-0.2007,0.0029,22.87,-8.41,64.70
284,1613267628,0.7295,-0.2246,0.0000,19.27,-7.07,59.94
285,1613272629,0.7114,-0.2480,0.0029,15.37,-5.67,54.94
286,1613277628,0.6992,-0.2627,-0.0078,11.52,-4.27,49.76
287,1613282629,0.6948,-0.2832,-0.0225,8.05,-2.93,44.27
288,1613287629,0.6855,-0.3101,-0.0352,6.40,-1.71,38.66
289,1613292629,0.6606,-0.3335,-0.0303,7.13,-0.49,33.11
290,1613297628,0.6416,-0.3555,-0.0317,10.49,0.85,27.13
291,1613302629,0.6445,-0.3823,-0.0156,15.79,2.07,21.10
292,1613307629,0.6377,-0.4023,-0.0225,22.44,3.41,14.63
293,1613312629,0.6182,-0.4229,-0.0220,29.88,3.96,7.93
294,1613317628,0.6084,-0.4458,-0.0044,37.50,5.85,0.85
295,1613323036,0.6040,-0.4619,-0.0015,44.94,7.56,-6.46
296,1613327629,0.5938,-0.4648,0.0068,51.52,8.96,-14.39
297,1613332628,0.5977,-0.4785,0.0210,56.89,10.18,-22.68
298,1613337629,0.5864,-0.4946,0.0249,60.43,11.10,-31.28
299,1613342627,0.5806,-0.5039,0.0269,61.77,12.13,-40.18
300,1613347629,0.5698,-0.5225,0.0366,60.98,13.17,-49.39
301,1613352628,0.5615,-0.5400,0.0581,57.68,14.02,-58.84
302,1613357629,0.5737,-0.5454,0.0669,51.65,15.24,-68.54
303,1613363177,0.5991,-0.5317,0.0698,43.29,16.34,-78.84
304,1613367629,0.6377,-0.5044,0.0479,33.17,17.38,-89.57
305,1613372628,0.7026,-0.4482,0.0474,23.05,18.48,-100.79
306,1613377629,0.6978,-0.4307,0.0547,14.94,19.88,-111.95
307,1613382627,0.6250,-0.4478,0.0713,10.18,21.52,-122.32
308,1613387629,0.5684,-0.4282,0.0938,9.09,23.41,-131.65
309,1613392628,0.5640,-0.3931,0.0840,10.55,25.30,-140.67
310,1613397629,0.5898,-0.3447,0.0898,14.15,26.95,-149.39
311,1613402627,0.6025,-0.3027,0.1060,18.72,28.23,-158.23
312,1613407629,0.6133,-0.2930,0.1221,23.78,29.39,-167.01
313,1613412628,0.6084,-0.2676,0.1313,28.29,30.24,-175.55
314,1613417629,0.6143,-0.2271,0.1377,31.16,31.10,-184.15
315,1613422627,0.6479,-0.1851,0.1646,32.20,31.28,-192.87
316,1613427631,0.6616,-0.1440,0.1787,31.10,31.46,-201.59
317,1613432628,0.6748,-0.0947,0.2036,27.93,31.40,-210.43
